Profile_Picture,Username_Randomness,Bio_Completeness,Post_Count,Follower_Count,Following_Count,Engagement_Rate,Account_Age,Is_Verified,Spam_Activity,Output
1,1,0.606277114354926,96,482,2247,0.3267724429515554,1989,1,1,0
0,7,0.6186587909593574,286,8129,3474,0.209321155560229,4957,0,1,0
1,8,0.05519431036930966,480,4132,4390,0.6605936006240112,1031,1,0,0
0,0,0.7292469700713018,473,9507,3528,0.2255731925243818,108,1,0,0
1,3,0.5270913866957511,984,7803,110,0.4614925623731737,3895,0,0,1
1,9,0.27301736094914,254,6268,2429,0.18350383930951064,3183,0,1,1
0,7,0.8984390994931621,635,9676,4568,0.5648013349205527,2111,1,0,0
1,7,0.3609952621424495,934,3782,3504,0.18070660888670287,1391,1,0,0
0,5,0.6941900812340369,66,8188,2897,0.20671322351573995,4546,0,0,0
1,8,0.4133184742118312,689,7297,2816,0.7066729787745154,1413,0,0,1
1,2,0.7372376219007757,503,6355,1931,0.008845341385839256,788,0,0,0
0,5,0.9561626276859024,469,5176,3216,0.12516692387228134,4649,1,1,1
0,3,0.3736148005283745,319,7463,3742,0.698195285043811,926,0,1,0
0,6,0.7362866827104114,99,9490,4663,0.23889120856750123,1606,1,1,0
0,3,0.44164884194992926,398,919,3237,0.9913262555153892,3140,0,1,1
0,5,0.9374377086977993,604,2017,1643,0.4421221076515338,2676,1,1,1
0,6,0.6607105441084543,234,3422,3868,0.5903420817356229,3664,0,1,0
0,4,0.5160765339721124,727,8972,2283,0.8079469359565368,2794,1,0,0
0,7,0.36490041807445406,459,4651,2885,0.859190320526563,2510,0,0,1
1,6,0.8393266866835232,522,6099,1851,0.08185164244333498,146,1,0,1
0,0,0.46413108881253784,793,1431,965,0.5434851312517203,2047,1,0,0
0,1,0.853537580629675,323,5943,578,0.5679420109122517,2997,0,1,1
1,2,0.3031007504571208,808,8615,3672,0.4972032628717171,2794,0,0,0
1,9,0.8046565044796142,206,1392,2706,0.09661041706769269,1687,0,1,1
1,8,0.3820539299790009,345,7000,3962,0.6256747543152407,2602,1,1,1
0,8,0.2899468998498296,634,2480,1130,0.20561165050012276,1392,1,0,0
0,2,0.5934244959693378,891,8638,2263,0.03693332537414895,1503,1,0,0
0,2,0.8962361746320374,467,4523,3336,0.5296546579370031,3474,0,0,1
0,6,0.3316824359691677,658,9413,509,0.7498826798865087,3745,1,0,0
0,8,0.9540133239326108,803,5989,3001,0.4794330205970049,431,1,1,1
0,8,0.2020642143733411,166,4473,4159,0.5752522673696632,2664,0,1,0
1,5,0.002745931883658459,406,8893,4769,0.7611961109930636,2458,1,1,1
0,3,0.36821759666919207,333,4199,2314,0.012182333169675319,663,1,0,0
1,4,0.16129730561550115,664,3236,1328,0.2593807234963953,2734,1,1,0
1,3,0.21925115943868811,622,5236,3345,0.2144839571500491,2096,0,1,0
1,2,0.050479086885306335,421,6538,3321,0.21616905126987718,615,0,1,1
1,7,0.3258918719194065,892,3937,849,0.9138571010915829,4084,0,1,1
0,6,0.6754836535156289,812,6521,1278,0.4266676176544498,3303,1,0,1
1,9,0.7645915582365808,450,4358,2370,0.4202025607501806,153,1,0,1
1,5,0.5598292645632772,679,5662,519,0.8363901034573407,2949,0,1,1
1,9,0.09995513561303893,327,484,4600,0.9617279567052395,564,1,0,1
0,5,0.4494427581084288,353,1491,4246,0.9357051007881066,1770,1,1,1
0,2,0.014821678118009052,621,1215,52,0.6337752176085848,638,0,1,1
1,7,0.7791065565160527,68,7735,3426,0.837123316861406,4809,0,1,1
0,9,0.6027959657475118,736,6116,1234,0.18698277211425995,1791,1,1,0
1,1,0.7899885810845922,952,282,1154,0.3201757101517084,233,0,1,0
1,6,0.8182527558078394,670,2215,2348,0.5205303146940075,3487,0,1,1
0,1,0.7581643012814562,87,5904,2572,0.5217789202738048,4291,1,0,0
1,7,0.853250550331311,107,6127,3082,0.25817661917978874,3270,0,0,1
0,0,0.7810212862602366,919,5989,4715,0.00020130999849499176,1899,1,0,0
0,2,0.3479751938616593,980,1098,2263,0.31637509079989223,1324,0,0,1
1,5,0.3460672187410101,593,885,4875,0.18784874654505723,1961,1,1,0
0,7,0.4006166811350603,892,8170,2813,0.4912666395930796,3299,1,0,0
0,8,0.5548386978457169,997,8616,4265,0.3370530707576759,1773,0,1,0
1,5,0.9054381515289012,39,6892,1048,0.9489668679903548,4225,0,0,0
0,1,0.7024093056167315,829,1428,2664,0.8842512855826957,217,1,1,0
1,9,0.24574812383073974,983,4829,3517,0.10255828124419242,259,0,0,0
1,1,0.44146044978049215,998,5934,4015,0.5200672498256338,246,0,1,0
1,2,0.16866204545193464,69,1058,2905,0.2742395551169976,340,0,0,1
1,2,0.2362116320072245,249,8698,2816,0.42197830462048036,818,1,0,0
1,7,0.7880960575129176,245,3295,2686,0.5264474434789795,1558,1,0,0
0,5,0.8837704957998126,355,2236,2637,0.8703688592827702,3961,0,1,1
1,2,0.2891712094475889,80,4827,1788,0.8424148336877516,147,0,0,0
1,5,0.3424857883036956,472,1656,843,0.5186618427440635,4511,0,1,0
0,8,0.6196441203653201,427,6912,3198,0.37894882034240773,3802,1,0,1
0,5,0.5203547065241647,256,9685,4692,0.2699523212585153,2076,0,0,1
0,4,0.6449273226300892,96,1704,831,0.9829429199429311,573,1,0,0
0,3,0.8872222711147837,851,471,845,0.6041594471203596,4149,1,0,0
1,0,0.39149374144992677,912,7998,534,0.3524737933578256,4833,0,0,0
0,7,0.12638680294989102,385,6686,1466,0.6936217619284112,2833,0,0,0
0,2,0.9087541643327398,348,6679,1430,0.5276919809642262,2320,0,1,1
1,4,0.3117727974737081,452,1724,4730,0.4347895662046689,2805,0,1,0
1,5,0.4433782450753492,78,2571,3072,0.5811200078670659,4961,1,0,0
0,1,0.07885668962265524,676,3533,191,0.9883690333944702,3417,1,0,1
0,0,0.47278242301695683,567,1753,1118,0.7815129521484327,4381,0,1,1
0,2,0.3968558752431911,628,6710,2108,0.07910888636444435,3081,1,0,0
1,8,0.09298315980497973,271,450,1927,0.43019262457499885,112,0,1,0
0,9,0.43333776691972614,451,1267,1805,0.6071259607343324,4714,1,0,1
1,3,0.7438841042200699,913,6912,1024,0.6458554121593711,2864,1,0,0
1,4,0.38543579536388883,155,5508,4867,0.9659664052010715,181,0,0,1
1,6,0.9908937212798148,737,2374,169,0.843708207723868,3403,0,1,1
0,0,0.5489484663316205,783,3580,2481,0.6621030658670752,461,1,0,0
0,9,0.4791554600525091,879,3048,2003,0.8604220756729024,4205,0,0,0
0,6,0.5971134301200268,200,4417,3128,0.6830756201511657,4010,0,0,0
1,5,0.7847651301047752,129,4678,4902,0.04526940289000936,4592,0,1,0
1,6,0.8134479194845317,187,6502,1892,0.8955285970760453,4010,0,1,0
1,9,0.6769468422825867,44,6017,4557,0.29952599634071075,3760,0,0,1
1,0,0.6508375813030473,732,8723,3205,0.553123792076371,2212,1,0,1
1,0,0.2810742316048477,622,7423,381,0.358959764204937,3447,1,0,0
1,3,0.8167267146115246,830,6790,21,0.09464132833585637,3801,0,0,1
0,6,0.9742367233446364,222,1662,2663,0.9062331134748185,194,0,0,1
1,8,0.9603427565069248,653,9363,3709,0.8241645435224851,3860,1,1,0
0,7,0.2774265632592985,118,4209,3986,0.6833064416456172,2904,1,0,1
0,9,0.6095396845078622,187,9394,1663,0.5097647372687629,4176,1,1,1
0,9,0.5490833051352391,210,2102,2702,0.4608789386319537,2415,1,1,0
1,4,0.9036059680572278,640,252,4226,0.34948770993957856,2808,1,1,1
0,2,0.49847294337891046,417,2927,2679,0.9885980483820986,137,0,1,0
0,8,0.7456520481924868,893,8349,4243,0.9948919219595633,3082,1,0,1
1,7,0.6750542155555217,195,3069,3243,0.47650327712274476,2620,0,0,0
1,4,0.825361669950597,377,3776,3482,0.11934645955616385,1830,1,0,1
1,1,0.7468260529894374,124,8282,1306,0.9421417350843571,1120,1,1,0
1,3,0.6594819479111451,335,2868,4799,0.8942080585342236,2053,1,1,0
0,3,0.26206633754300446,100,796,1571,0.24630896655653756,932,1,1,1
1,5,0.7084513333753086,698,5589,628,0.3090895361665099,3541,1,1,1
0,0,0.46293205210150523,348,9228,3871,0.43390223729343447,4005,0,0,0
1,2,0.521922576145472,85,962,1006,0.29685463307165083,845,0,0,1
1,8,0.0983857933833292,109,9731,2389,0.14085483694295176,2044,1,1,0
0,1,0.899976720540329,99,9284,4522,0.4674861555459765,2954,0,0,0
1,4,0.46396730571154576,883,4857,1230,0.9910589464281068,4238,0,1,1
1,9,0.23414713380149355,452,1715,1260,0.6766882378647667,4958,0,1,0
1,3,0.17301568046559634,206,3584,1650,0.01843372566272239,1468,0,0,1
0,6,0.24514991159362276,502,7888,2903,0.6111821952575907,4944,1,1,0
0,7,0.9795297404650053,117,6437,3617,0.6792142667322552,1021,0,1,1
1,0,0.35701083047462234,239,9495,752,0.5684627710789545,782,1,1,0
1,2,0.6563587949105513,387,4691,2381,0.06941433116935958,4050,0,0,1
0,6,0.7645249333595407,906,8775,2137,0.8687403744467415,1639,1,1,1
0,6,0.32736272469682814,175,3902,167,0.1601155641303591,659,0,1,0
1,1,0.28039978466735593,756,5812,4391,0.8020281176732226,3426,0,0,0
0,8,0.2862666459661546,933,8190,2331,0.7788399931197748,2905,0,0,1
0,6,0.7245832422915686,444,5027,4389,0.5691203537943172,3049,1,0,0
1,3,0.8975097042786756,993,7519,4005,0.13375204094666626,1205,1,0,0
0,0,0.6500039275055204,741,8346,1877,0.5769366715059864,119,1,0,0
0,8,0.6676775855027085,994,7200,3253,0.43258040152394517,646,0,1,1
0,1,0.2658334381151459,505,1336,1772,0.8767648643840497,2367,1,0,1
0,5,0.6301161794245884,715,1500,1353,0.4212369959423623,4947,1,0,1
1,5,0.802512847504994,64,483,1721,0.6090298200674331,3888,0,1,1
1,6,0.44588505927030175,875,9952,2800,0.35746632471283746,2205,1,0,1
1,4,0.8430780166158458,382,7042,3914,0.3753610339186013,2340,0,1,1
0,7,0.7079570645713764,874,3880,3303,0.07127606408781273,1029,0,0,0
0,2,0.504281034244645,236,1175,2888,0.6102505746688924,4368,1,0,0
1,2,0.3584986262707781,38,4428,2287,0.9606115189424352,3473,0,0,0
0,7,0.2895095118116834,189,8333,4081,0.7615167729598915,4308,1,1,0
0,2,0.681669899615063,459,4120,1269,0.6109805702833759,2851,1,1,0
0,2,0.5165802222433843,243,2337,4204,0.5847779433750419,4857,0,1,1
0,6,0.5672245823822976,945,755,178,0.10642238782090285,756,0,0,0
0,5,0.8665642312002397,931,3950,4059,0.5627691099200994,701,1,1,0
1,6,0.21528237714936715,409,7123,1264,0.7163528791232681,3015,1,1,0
1,0,0.8249872773894464,509,8546,1089,0.8891213443959914,715,0,0,0
1,6,0.6618858139099952,50,5179,3922,0.6113234550441746,4653,0,0,0
1,0,0.31268514309366424,878,4462,1422,0.9711379715240573,1677,1,1,0
1,4,0.6661843809112927,650,4103,4930,0.18773711559165618,1256,1,1,1
1,6,0.20759155269024487,721,3843,4352,0.7122976787312297,1352,0,0,1
0,9,0.4582468993626554,855,9002,3532,0.2754635870052412,978,1,0,1
1,3,0.3534555904009875,443,6828,2923,0.8757154744292575,1367,1,0,0
1,2,0.23084886073248112,113,2755,3719,0.26735387323779236,784,1,1,1
0,8,0.16946427774945483,629,6688,160,0.7160006494195258,2614,0,1,1
1,0,0.481455355120064,337,4268,258,0.8825432191235567,2414,0,0,1
1,1,0.12264418082972772,198,150,2513,0.22646347523376642,3993,0,1,0
1,3,0.5263809584800669,191,1301,1286,0.08139365339889193,4208,0,1,1
0,4,0.24098745148110956,482,8496,3272,0.7270069952009276,2021,1,1,1
1,1,0.014116932069109467,734,7517,3859,0.8380051339879176,3559,0,0,1
0,7,0.2859447047601983,532,8839,1506,0.06036118973791993,182,1,0,1
1,6,0.308661525890363,220,8847,1443,0.6331405522831777,3357,1,1,1
1,9,0.22161242952812088,961,9343,4725,0.6271425784138948,2253,1,0,1
0,6,0.19153231174454854,256,5495,4784,0.45191826854012096,3297,0,0,1
0,3,0.677609002772819,657,108,1476,0.5324689475437071,1407,1,1,0
0,2,0.9155535153488715,500,3268,4624,0.680648913087579,3578,1,1,0
0,1,0.9683989443659705,30,9136,2107,0.44447025648434557,1722,1,0,0
0,7,0.7020998206370548,859,7061,3370,0.5506583513197443,1720,0,0,1
0,2,0.7094398914236479,534,1994,1981,0.5593951161630397,385,1,1,1
0,3,0.2498687684459825,978,8527,4839,0.27315519817516654,112,1,0,0
0,0,0.08516264529549078,567,3634,4554,0.5165728264915302,1460,1,1,0
0,3,0.8841251725890645,439,311,2825,0.4442737795107907,3367,1,1,1
0,1,0.38153481964548575,95,7169,3195,0.6777507809777529,4925,1,0,1
1,2,0.4591286207387968,654,5000,4721,0.21909081861421875,2104,1,1,1
0,9,0.7445417284989626,423,4610,1832,0.9516226710785982,4305,1,1,0
1,4,0.17569776388471958,398,9516,2075,0.12776324288332574,329,1,0,1
1,1,0.7805151181854741,826,5517,251,0.3714004818421065,1660,0,0,0
1,2,0.12647812580380968,498,5339,3548,0.6246772423984843,226,1,1,1
0,2,0.4537410601943759,338,5526,539,0.2118228924152672,2982,0,1,1
0,6,0.5924897792009522,556,3321,688,0.4643935184769853,164,1,1,1
0,5,0.06615018589874233,820,6258,1879,0.04317753520094103,1360,1,0,1
1,1,0.6928312062087495,418,4428,3892,0.1751249769448434,3272,1,1,1
0,3,0.745365470511714,937,7804,4613,0.3730727359651398,1967,1,1,0
0,7,0.9734527725421946,158,4455,4658,0.4220006060740895,748,1,0,1
1,3,0.6938101248148344,0,4642,2849,0.8565249972544919,4787,0,0,0
0,7,0.9977800276633458,546,8814,948,0.47174218986139926,3613,1,0,1
0,3,0.8890741721367227,188,893,3708,0.8335375124837563,4243,0,0,1
0,7,0.281605599414414,695,9992,4382,0.03445078403446156,1492,1,1,0
1,4,0.05087038737661531,367,2916,279,0.10289566043209186,4278,0,1,0
1,1,0.1305292738626822,593,7669,4112,0.6587042228831753,1426,0,0,0
1,5,0.8517927045691891,901,3720,2633,0.8569087012541372,3248,0,0,0
1,0,0.2523390255950714,931,6501,3092,0.06002898101417198,2437,0,0,1
1,8,0.3423309202814191,223,8365,1321,0.4600045690365264,863,1,0,1
0,0,0.02081645555657996,362,757,860,0.9472180334145525,551,0,1,0
0,9,0.5929926663005816,769,3376,982,0.8056073354520071,1305,1,0,1
1,1,0.2612556266999604,15,8471,45,0.578722427214994,2970,0,1,1
1,4,0.7197747096341264,897,9725,2621,0.6184100207271904,976,1,1,1
1,6,0.1556807432070334,503,6960,1206,0.15034479301669723,3426,1,1,1
0,5,0.3357484627859503,153,5537,712,0.9346056167053884,3130,0,0,1
1,9,0.1871402203231045,905,771,2786,0.6619839753245991,3172,1,0,0
1,1,0.47583274696325084,827,7168,258,0.9207887418789906,368,0,1,1
0,1,0.24029697493001978,120,4811,3452,0.5222422151371224,4526,1,1,0
1,7,0.8449897763875159,99,8717,2179,0.14734217077492884,3729,0,0,0
1,2,0.31949397967410154,338,8020,4203,0.6663917013331412,4889,0,1,0
1,0,0.28141147360236396,717,6029,4784,0.52168699018613,2760,0,1,1
1,7,0.0017603430474620874,847,4041,3419,0.9746613471852833,888,0,0,0
1,4,0.06898280249782496,230,9005,2307,0.0379260491514154,4845,0,0,1
1,5,0.11142876696783288,684,2190,2510,0.2520440302077812,1288,1,0,0
1,7,0.7499111825427933,939,6641,1178,0.2245253790630931,647,0,1,0
1,9,0.5930284261305927,661,6435,4449,0.2404384736471299,1647,1,1,1
1,6,0.03392893523415952,696,3320,1135,0.9077418455296388,3256,1,0,0
1,5,0.4013014736013485,430,3565,3001,0.5819175810130621,2859,0,1,1
1,8,0.047485269467997915,150,572,1218,0.918621428547393,550,1,0,1
1,4,0.7559644187449934,969,7365,1927,0.7171249969004058,3208,1,1,0
1,2,0.9301624228021599,225,3423,4689,0.6936837903052305,2360,1,1,0
0,0,0.09579051038490982,418,166,1846,0.549874292143433,3532,1,0,1
0,6,0.14722659621243006,336,7579,4481,0.7050772273418489,430,1,1,0
0,3,0.2566900850700893,265,6470,3375,0.7094539907542331,621,1,1,1
0,6,0.1270384334150232,860,8190,1985,0.048903071193660885,2533,0,0,1
0,3,0.1929507228151005,991,8891,17,0.41058120314586044,4679,0,1,1
1,7,0.4508060483670714,641,7882,1988,0.9618530392717441,1893,0,0,0
1,8,0.8118008608036397,740,8094,4366,0.6215105121629452,1661,0,1,0
1,8,0.7223782914593082,543,5747,3254,0.454929399339177,3572,0,1,0
1,0,0.7574507694760337,501,4082,3728,0.407308159318875,2874,0,0,1
0,2,0.8237021450503723,887,3824,1303,0.18676440514654602,3873,0,1,0
0,6,0.37357378649246153,32,3886,1989,0.07813231723219571,1256,1,1,0
1,3,0.7329531799657182,402,2752,4953,0.017904846366140537,1467,1,1,1
1,6,0.6842653958031711,303,8270,2826,0.5002070420876794,2930,1,1,0
1,0,0.24634064631837316,282,6616,1087,0.11656746837964138,1290,0,1,1
0,9,0.8618947719348368,467,1127,2762,0.7667891781253178,4011,1,1,1
0,9,0.6349814039400559,921,1148,1244,0.6148947150158218,2437,1,1,1
1,3,0.7763424932094053,158,5179,154,0.3422145685406992,1860,0,0,1
0,7,0.7891064803713415,759,9519,3596,0.9573272114379955,3451,1,1,1
0,8,0.49665626468902635,915,9484,1646,0.5392647525030883,639,0,1,0
1,8,0.7719998547442036,425,8974,2021,0.6545337523972902,3573,0,0,0
0,4,0.04802518056311389,950,6713,1116,0.39049879535923704,3268,0,0,0
0,8,0.9672246896993386,56,3412,36,0.13423767965670452,2313,1,0,1
0,0,0.8196541480615911,512,4351,1117,0.7105192532182487,1722,0,0,0
0,6,0.7672883987513924,473,5237,215,0.6855702939957458,4176,1,1,1
1,9,0.7616754351297743,770,7861,113,0.8371418822846495,1706,0,0,1
1,3,0.48098033331517853,686,8589,596,0.241099595928553,655,0,1,0
0,3,0.2832236940195765,498,8964,345,0.39036697057158665,217,0,0,1
1,4,0.939623780046294,572,9616,1462,0.9923987875534925,3687,1,1,1
0,5,0.26630544795044864,300,201,4959,0.6334032251904278,4239,1,0,0
0,0,0.6525275066078338,836,8751,3005,0.6165365714110271,3404,0,0,0
1,5,0.0011699493801438088,41,119,2893,0.6129659482338122,2427,1,0,0
1,6,0.6341217395581604,252,3494,4932,0.8073649735048498,4833,0,0,1
0,5,0.935649742307017,936,9520,1027,0.3207413912197178,1409,0,1,1
0,5,0.07725774450535228,244,7373,3768,0.4193078731425959,3381,1,0,0
0,8,0.7929996963792837,117,7100,3913,0.16938740270066255,1637,0,1,1
0,5,0.5291329424883553,285,2884,2271,0.9438478817390158,4237,1,0,1
0,4,0.2015909539834413,220,1229,2209,0.49812499612901695,185,0,1,1
1,7,0.5978262904284032,391,1994,4505,0.2368694282608732,3461,0,0,1
1,5,0.5760614737389136,233,8546,4583,0.9644268563332703,3757,1,1,1
0,4,0.631419395325746,22,4040,4329,0.5407303446025883,4980,0,1,1
1,0,0.009297544316816841,409,9584,3625,0.17858070895123956,3878,0,0,1
0,4,0.4716466320242806,774,3324,4322,0.41541545148076897,1458,1,1,1
1,5,0.6058179657685488,722,5587,1798,0.8453549608412928,4404,0,1,1
1,3,0.20724860222791464,430,1040,685,0.5013002002084095,4944,1,0,1
1,8,0.5166113789529259,609,1546,4024,0.10892625778246368,1099,1,0,0
0,1,0.14562811244259166,780,424,1906,0.21836374214572263,1589,1,1,1
0,2,0.4074330063257504,421,3211,1550,0.04705624930795371,2097,1,1,1
1,9,0.12216512887553477,69,9294,243,0.506035717741217,4660,1,0,0
1,1,0.2613302492230175,451,9327,739,0.6620454271934072,2107,1,0,1
1,9,0.5131562109087972,910,1156,2790,0.7266969406502892,1388,1,0,1
1,0,0.41972569977808094,479,7889,2105,0.10961382339358872,3044,0,0,1
1,4,0.9143444568346765,432,8654,3033,0.7293271123385018,1849,0,0,1
1,0,0.2228812814055019,892,2157,2202,0.12800228417192805,4676,1,0,1
0,1,0.021954684616220188,444,5156,2210,0.14570779452844285,4901,0,0,0
1,1,0.7633065044578267,334,9581,688,0.6727991961302482,2055,0,1,1
0,9,0.30067850761066384,762,8209,3973,0.30086343107861035,745,1,1,0
1,7,0.6332709747463392,109,9557,209,0.7285916405139067,3813,1,1,0
1,4,0.4911423682326621,548,4375,4894,0.7283664283809304,4482,1,0,1
1,1,0.3707504315247768,493,6108,4571,0.3690428989509237,3445,1,1,0
1,0,0.5294009264113808,802,8271,3306,0.5402876402563785,4116,1,1,1
0,8,0.27036692485533886,542,4641,3506,0.28063181121891445,4423,0,1,1
0,1,0.9907870774222596,19,1074,4851,0.5090134392216304,3406,1,1,0
1,4,0.45164774596865354,249,9589,2629,0.49003199419867627,220,1,1,1
1,3,0.20035494363671336,34,5737,2066,0.9534796512570277,2375,0,0,1
1,9,0.4937990814469425,55,120,2944,0.7055094012609351,216,1,0,0
1,4,0.38359062210080397,837,9964,2665,0.8328749700470862,3286,0,1,1
0,7,0.8128124474773407,860,1060,3310,0.8129582097193143,104,0,0,1
1,0,0.07364551576773692,444,1704,2796,0.6414449016971782,4795,0,0,0
0,4,0.17052466921328024,308,1773,359,0.5942180449398162,3344,1,0,0
1,6,0.13006762160947094,753,3740,3951,0.7515786762031506,4275,0,0,1
1,7,0.2532135274212116,763,6000,4998,0.4558182427054136,4250,1,0,1
0,4,0.10063958987951427,526,5249,4555,0.6137256503209544,3530,1,0,1
0,3,0.10242695723121686,628,1855,512,0.48910079715720844,2874,0,1,0
0,5,0.41006636542857167,290,5128,3794,0.2869016640187423,1428,1,1,0
1,8,0.2880098617914041,980,9440,4190,0.6755883783127621,2871,1,1,0
1,1,0.6837446743792432,633,2434,3598,0.2940761355310717,165,0,1,1
1,2,0.6005783779358632,322,8860,2661,0.09916313068646121,3483,0,1,0
1,6,0.6921818592849787,753,4902,13,0.5273029729819034,163,1,0,0
0,4,0.28129772420294075,278,5040,2728,0.646319861655145,1975,1,1,0
1,2,0.743211604878816,470,5130,2506,0.26563756689809215,1416,0,0,0
1,1,0.6777073909290912,531,68,4209,0.16525586798983805,4384,0,0,0
0,8,0.1538259498036212,408,2347,474,0.8528143661029589,4210,1,1,0
1,2,0.27080691445275984,932,7543,3894,0.205741085316965,1664,0,0,0
0,9,0.28911604159860793,283,6063,814,0.5421451173625318,1494,0,1,1
1,4,0.22956689049422685,629,3423,2603,0.4074467377714366,4907,0,0,1
1,0,0.3367614238643548,532,8404,395,0.35406172073010134,1279,0,1,0
1,2,0.38315017418325903,683,3243,657,0.34273469806551116,1911,0,0,0
1,8,0.18440209230153337,38,7148,754,0.33913615430737865,176,0,1,0
1,9,0.641511383120366,684,3079,4521,0.782446861156444,2558,1,1,0
1,1,0.9258599841470843,590,9760,3627,0.6498949991208005,1553,1,0,1
1,9,0.3721183259127939,349,7958,3166,0.6145713000804934,1584,1,1,1
0,8,0.21038356636112188,974,3774,3433,0.12610119376140272,2231,1,0,1
1,0,0.02440178076981958,552,1684,4016,0.9301578436475896,800,0,0,0
0,1,0.7184410806476355,77,4861,4728,0.7376973121611413,4296,0,1,1
1,2,0.03800945560746438,882,8668,609,0.854359162086177,1528,0,1,0
0,4,0.8460273374790944,984,9612,4055,0.6223134941720881,940,1,1,0
0,4,0.8921589703752729,770,8081,2029,0.6954489128509636,779,1,0,1
0,9,0.8491127552798966,95,9241,4890,0.14921413217904522,3942,1,1,0
0,7,0.5983207059121621,242,341,3983,0.22113894380305765,3198,1,0,0
1,8,0.26636865896902107,678,7864,3184,0.12408981857295476,4721,1,1,0
1,4,0.6506813919848211,238,2220,3709,0.42655136779272884,4566,1,0,0
1,4,0.9277800945487198,376,3827,994,0.23376674080517512,2405,0,0,1
0,2,0.9657849120058177,393,4518,1710,0.7729975482193198,1616,0,0,0
0,6,0.4812654226659857,503,1036,1560,0.04823246262119407,1785,0,1,1
1,7,0.925425413782135,444,7187,2352,0.9820808631204392,1663,1,1,1
0,3,0.5310180736149548,464,8356,4268,0.5412809727078207,1404,0,1,1
1,6,0.5562914795435198,548,4428,270,0.8965732880939007,48,0,0,1
1,9,0.2958073426208646,793,6136,1683,0.046941534268569174,339,0,1,1
0,8,0.587126181759249,809,5093,2062,0.4208212193755422,2613,1,1,1
1,8,0.37614438449039533,281,2908,943,0.9832024670834002,1714,1,0,0
0,9,0.4753366715256152,486,7369,993,0.20714591006285044,572,1,1,1
1,4,0.2604527038643494,468,1580,328,0.7898846817628944,111,0,1,0
0,3,0.809363057267546,351,6601,4895,0.8040975469519909,4734,1,1,1
0,7,0.15908277405814775,538,4805,2538,0.9875367872129422,4236,1,0,0
1,6,0.5537923225217237,396,4022,4111,0.03503942463859033,1166,1,0,0
0,5,0.32629188018974375,461,8366,3237,0.486206244733443,277,1,0,0
0,3,0.3433338627658796,665,9633,2383,0.7252459102604277,2742,1,0,1
1,6,0.7104083255837574,324,2153,4803,0.7712053333115357,4995,0,0,1
0,3,0.9314392195154778,220,6811,2812,0.9716771490584691,827,1,1,0
0,2,0.5590996359092162,504,3677,4560,0.3337019737126664,4575,0,1,0
1,1,0.20888243001415707,228,5637,530,0.8492465794433721,2958,0,1,0
0,9,0.40111969824270977,643,8677,1309,0.8439770753800917,2383,1,1,0
1,2,0.8210883320205358,341,9799,3040,0.8315007152101027,92,1,1,1
1,4,0.5609402084394773,682,2994,4844,0.024395693590212875,615,0,0,0
0,9,0.9596073713519356,989,3370,4429,0.41105319836183685,4274,0,0,0
0,1,0.6582332154442208,373,8552,3422,0.42432331542009993,3268,1,1,0
1,6,0.5778927365141269,906,3785,3692,0.07010646944258381,4622,0,1,1
1,6,0.7577346417606716,265,2414,1805,0.12975420280536443,1724,1,0,1
0,6,0.24436564622578516,630,2449,911,0.6541717502125896,3883,0,1,1
0,7,0.7795366557784454,409,7858,2615,0.5747875182947169,1978,0,0,1
0,9,0.2849386604250781,957,2204,962,0.820993255435504,1315,0,1,0
1,4,0.4837973546228914,34,4401,130,0.41640590710338266,582,0,0,1
0,4,0.08193102890092807,111,6612,138,0.8591924041488367,1021,0,1,1
0,6,0.9737916394964099,45,4956,1949,0.6427282115846832,3548,0,1,1
1,3,0.5739837318540125,404,1930,1822,0.645789394988791,3903,1,0,1
0,3,0.5139355764362389,359,3589,4671,0.2694947438765044,1481,0,0,1
0,6,0.7657828907113827,486,1900,3105,0.7262209171403797,1381,1,1,0
0,0,0.6165213805379003,865,6260,3779,0.8223059076719439,4199,0,1,1
0,3,0.21024707193495384,361,9185,4369,0.021861519629512993,1905,1,1,0
1,6,0.8710802588151259,711,7477,4012,0.004863052136087509,3388,0,1,1
0,6,0.5296222128600192,549,2768,3065,0.05677914249961169,3113,0,1,0
0,1,0.3571070386619126,863,7021,2455,0.881688525922573,2016,0,1,1
0,1,0.5555391668738062,536,1779,3436,0.7615162834256347,3132,1,0,1
0,8,0.5859357328972655,815,3744,559,0.04698741581555155,3413,1,1,0
1,9,0.2001685661490734,732,9738,516,0.10331860386808667,353,1,1,0
0,2,0.4565176962819114,17,6337,226,0.466294441677082,2215,1,0,0
0,9,0.8038519976257333,560,5857,2512,0.27610575711283447,1890,0,1,1
1,5,0.2776882972999102,631,6269,812,0.6916869678989394,1869,1,1,0
0,5,0.8672887859061992,35,3395,3937,0.7685697979023194,3906,0,1,1
0,1,0.4493638304471407,811,3544,1482,0.8762394912007178,4867,1,0,1
0,2,0.8258302115312808,139,8775,3236,0.5282869996837452,2823,0,1,0
1,3,0.9050837722198976,264,3669,1453,0.44962169539203556,1811,1,1,1
1,6,0.6500570170136246,542,3447,3236,0.5268506832217319,1425,0,0,1
1,0,0.3253051902912596,600,172,574,0.39398643513747456,2951,1,1,1
1,4,0.46368331200540935,232,6724,4766,0.018152542167822583,93,0,1,1
0,1,0.11112180186392606,499,8717,3588,0.8883709304133454,2668,1,1,0
